ID,SHORT_NAME,FULL_NAME,HQSP_SCAN_ID,CELL_ID,CELL_NAME,STATE_ALPHA_CODE,SCALE_CODE,GRID_SIZE,HEADER_SOURCE_DATE,WEST_LONGITUDE,SOUTH_LATITUDE,EAST_LONGITUDE,NORTH_LATITUDE,ABSOLUTE_PATH
5874348,CHROME CA HISTMAP TIFFBAG,"CHROME, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1968",289252,8688,Chrome,CA,00024000,7.5X7.5 GRID,1968,-122.625,39.625,-122.5,39.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Chrome_289252_1968_24000_bag.zip
5874347,CHROME CA HISTMAP TIFFBAG,"CHROME, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1995",100143,8688,Chrome,CA,00024000,7.5X7.5 GRID,1995,-122.625,39.625,-122.5,39.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Chrome_100143_1995_24000_bag.zip
5874296,CAIRNS CORNER CA HISTMAP TIFFBAG,"CAIRNS CORNER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1950",302551,6668,Cairns Corner,CA,00024000,7.5X7.5 GRID,1950,-119.25,36.125,-119.125,36.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Cairns Corner_302551_1950_24000_bag.zip
5873265,CAIRNS CORNER CA HISTMAP TIFFBAG,"CAIRNS CORNER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1951",302550,6668,Cairns Corner,CA,00024000,7.5X7.5 GRID,1951,-119.25,36.125,-119.125,36.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Cairns Corner_302550_1951_24000_bag.zip
5880619,CAIRNS CORNER CA HISTMAP TIFFBAG,"CAIRNS CORNER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1927",295973,6668,Cairns Corner,CA,00031680,7.5X7.5 GRID,1927,-119.25,36.125,-119.125,36.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Cairns Corner_295973_1927_31680_bag.zip
5873264,CAIRNS CORNER CA HISTMAP TIFFBAG,"CAIRNS CORNER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1950",288751,6668,Cairns Corner,CA,00024000,7.5X7.5 GRID,1950,-119.25,36.125,-119.125,36.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Cairns Corner_288751_1950_24000_bag.zip
5873263,CAIRNS CORNER CA HISTMAP TIFFBAG,"CAIRNS CORNER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1951",288750,6668,Cairns Corner,CA,00024000,7.5X7.5 GRID,1951,-119.25,36.125,-119.125,36.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Cairns Corner_288750_1951_24000_bag.zip
5873262,CAIRNS CORNER CA HISTMAP TIFFBAG,"CAIRNS CORNER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1950",100449,6668,Cairns Corner,CA,00024000,7.5X7.5 GRID,1950,-119.25,36.125,-119.125,36.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Cairns Corner_100449_1950_24000_bag.zip
5870740,MONOCLINE RIDGE CA HISTMAP TIFFBAG,"MONOCLINE RIDGE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1923",296326,29856,Monocline Ridge,CA,00031680,7.5X7.5 GRID,1923,-120.625,36.5,-120.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Monocline Ridge_296326_1923_31680_bag.zip
5870739,MONOCLINE RIDGE CA HISTMAP TIFFBAG,"MONOCLINE RIDGE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1923",296325,29856,Monocline Ridge,CA,00031680,7.5X7.5 GRID,1923,-120.625,36.5,-120.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Monocline Ridge_296325_1923_31680_bag.zip
5870738,MONOCLINE RIDGE CA HISTMAP TIFFBAG,"MONOCLINE RIDGE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1923",296324,29856,Monocline Ridge,CA,00031680,7.5X7.5 GRID,1923,-120.625,36.5,-120.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Monocline Ridge_296324_1923_31680_bag.zip
5880284,MONOCLINE RIDGE CA HISTMAP TIFFBAG,"MONOCLINE RIDGE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1955",293058,29856,Monocline Ridge,CA,00024000,7.5X7.5 GRID,1955,-120.625,36.5,-120.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Monocline Ridge_293058_1955_24000_bag.zip
5880283,MONOCLINE RIDGE CA HISTMAP TIFFBAG,"MONOCLINE RIDGE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1955",293057,29856,Monocline Ridge,CA,00024000,7.5X7.5 GRID,1955,-120.625,36.5,-120.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Monocline Ridge_293057_1955_24000_bag.zip
5880282,MONOCLINE RIDGE CA HISTMAP TIFFBAG,"MONOCLINE RIDGE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1955",293056,29856,Monocline Ridge,CA,00024000,7.5X7.5 GRID,1955,-120.625,36.5,-120.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Monocline Ridge_293056_1955_24000_bag.zip
5880281,MONOCLINE RIDGE CA HISTMAP TIFFBAG,"MONOCLINE RIDGE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1955",101620,29856,Monocline Ridge,CA,00024000,7.5X7.5 GRID,1955,-120.625,36.5,-120.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Monocline Ridge_101620_1955_24000_bag.zip
5866553,KELSO CA HISTMAP TIFFBAG,"KELSO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1983",291813,23214,Kelso,CA,00024000,7.5X7.5 GRID,1983,-115.75,35,-115.625,35.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Kelso_291813_1983_24000_bag.zip
5866552,KELSO CA HISTMAP TIFFBAG,"KELSO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1983",101506,23214,Kelso,CA,00024000,7.5X7.5 GRID,1983,-115.75,35,-115.625,35.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Kelso_101506_1983_24000_bag.zip
5877436,NILAND CA HISTMAP TIFFBAG,"NILAND, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1956",293545,32097,Niland,CA,00024000,7.5X7.5 GRID,1956,-115.625,33.125,-115.5,33.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Niland_293545_1956_24000_bag.zip
5877435,NILAND CA HISTMAP TIFFBAG,"NILAND, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1956",293544,32097,Niland,CA,00024000,7.5X7.5 GRID,1956,-115.625,33.125,-115.5,33.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Niland_293544_1956_24000_bag.zip
5877434,NILAND CA HISTMAP TIFFBAG,"NILAND, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1956",293543,32097,Niland,CA,00024000,7.5X7.5 GRID,1956,-115.625,33.125,-115.5,33.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Niland_293543_1956_24000_bag.zip
5877433,NILAND CA HISTMAP TIFFBAG,"NILAND, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1992",293542,32097,Niland,CA,00024000,7.5X7.5 GRID,1992,-115.625,33.125,-115.5,33.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Niland_293542_1992_24000_bag.zip
5877432,NILAND CA HISTMAP TIFFBAG,"NILAND, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1992",293541,32097,Niland,CA,00024000,7.5X7.5 GRID,1992,-115.625,33.125,-115.5,33.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Niland_293541_1992_24000_bag.zip
5877431,NILAND CA HISTMAP TIFFBAG,"NILAND, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1956",293540,32097,Niland,CA,00024000,7.5X7.5 GRID,1956,-115.625,33.125,-115.5,33.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Niland_293540_1956_24000_bag.zip
5868276,KINGSTON SPRING CA HISTMAP TIFFBAG,"KINGSTON SPRING, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1984",101521,23665,Kingston Spring,CA,00024000,7.5X7.5 GRID,1984,-116,35.5,-115.875,35.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Kingston Spring_101521_1984_24000_bag.zip
5866524,EAST OF DALE LAKE CA HISTMAP TIFFBAG,"EAST OF DALE LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1985",101328,13416,East of Dale Lake,CA,00024000,7.5X7.5 GRID,1985,-115.625,34.125,-115.5,34.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_East of Dale Lake_101328_1985_24000_bag.zip
5866525,EAST OF DEADMAN PASS CA HISTMAP TIFFBAG,"EAST OF DEADMAN PASS, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1987",101329,13418,East of Deadman Pass,CA,00024000,7.5X7.5 GRID,1987,-116.375,36,-116.25,36.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_East of Deadman Pass_101329_1987_24000_bag.zip
5795713,SCHELL MOUNTAIN CA HISTMAP TIFFBAG,"SCHELL MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1982",300374,40174,Schell Mountain,CA,00024000,7.5X7.5 GRID,1982,-122.625,40.75,-122.5,40.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Schell Mtn_300374_1982_24000_bag.zip
5795712,SCHELL MOUNTAIN CA HISTMAP TIFFBAG,"SCHELL MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1998",295114,40174,Schell Mountain,CA,00024000,7.5X7.5 GRID,1998,-122.625,40.75,-122.5,40.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Schell Mountain_295114_1998_24000_bag.zip
5868031,PARKER NW CA HISTMAP TIFFBAG,"PARKER NW, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1970",293961,34250,Parker NW,CA,00024000,7.5X7.5 GRID,1970,-114.5,34.125,-114.375,34.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Parker NW_293961_1970_24000_bag.zip
5868030,PARKER NW CA HISTMAP TIFFBAG,"PARKER NW, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1970",101740,34250,Parker NW,CA,00024000,7.5X7.5 GRID,1970,-114.5,34.125,-114.375,34.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Parker NW_101740_1970_24000_bag.zip
6009602,PALEN MOUNTAINS CA HISTMAP TIFFBAG,"PALEN MOUNTAINS, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1985",101715,33963,Palen Mountains,CA,00024000,7.5X7.5 GRID,1985,-115.125,33.75,-115,33.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palen Mountains_101715_1985_24000_bag.zip
5873881,PALERMO CA HISTMAP TIFFBAG,"PALERMO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1912",296394,33973,Palermo,CA,00031680,7.5X7.5 GRID,1912,-121.625,39.375,-121.5,39.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palermo_296394_1912_31680_bag.zip
5873880,PALERMO CA HISTMAP TIFFBAG,"PALERMO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1912",296393,33973,Palermo,CA,00031680,7.5X7.5 GRID,1912,-121.625,39.375,-121.5,39.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palermo_296393_1912_31680_bag.zip
5879762,PALERMO CA HISTMAP TIFFBAG,"PALERMO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1952",293882,33973,Palermo,CA,00024000,7.5X7.5 GRID,1952,-121.625,39.375,-121.5,39.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palermo_293882_1952_24000_bag.zip
5879761,PALERMO CA HISTMAP TIFFBAG,"PALERMO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1970",293881,33973,Palermo,CA,00024000,7.5X7.5 GRID,1970,-121.625,39.375,-121.5,39.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palermo_293881_1970_24000_bag.zip
5879760,PALERMO CA HISTMAP TIFFBAG,"PALERMO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1952",293880,33973,Palermo,CA,00024000,7.5X7.5 GRID,1952,-121.625,39.375,-121.5,39.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palermo_293880_1952_24000_bag.zip
5879759,PALERMO CA HISTMAP TIFFBAG,"PALERMO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1970",293879,33973,Palermo,CA,00024000,7.5X7.5 GRID,1970,-121.625,39.375,-121.5,39.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palermo_293879_1970_24000_bag.zip
5879758,PALERMO CA HISTMAP TIFFBAG,"PALERMO, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1970",101717,33973,Palermo,CA,00024000,7.5X7.5 GRID,1970,-121.625,39.375,-121.5,39.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Palermo_101717_1970_24000_bag.zip
5874152,RUBY CANYON CA HISTMAP TIFFBAG,"RUBY CANYON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1968",294846,38868,Ruby Canyon,CA,00024000,7.5X7.5 GRID,1968,-121.125,36.75,-121,36.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Ruby Canyon_294846_1968_24000_bag.zip
5879490,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1917",301520,41522,Sites,CA,00031680,7.5X7.5 GRID,1917,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_301520_1917_31680_bag.zip
5791276,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1958",300516,41522,Sites,CA,00024000,7.5X7.5 GRID,1958,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_300516_1958_24000_bag.zip
5792063,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1958",300515,41522,Sites,CA,00024000,7.5X7.5 GRID,1958,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_300515_1958_24000_bag.zip
5790597,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1958",300514,41522,Sites,CA,00024000,7.5X7.5 GRID,1958,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_300514_1958_24000_bag.zip
5790596,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1904",300513,41522,Sites,CA,00024000,7.5X7.5 GRID,1904,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_300513_1904_24000_bag.zip
5790595,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1904",300512,41522,Sites,CA,00024000,7.5X7.5 GRID,1904,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_300512_1904_24000_bag.zip
5879489,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1917",296513,41522,Sites,CA,00031680,7.5X7.5 GRID,1917,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_296513_1917_31680_bag.zip
5879488,SITES CA HISTMAP TIFFBAG,"SITES, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1917",296512,41522,Sites,CA,00031680,7.5X7.5 GRID,1917,-122.375,39.25,-122.25,39.375,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sites_296512_1917_31680_bag.zip
5791282,SITTON PEAK CA HISTMAP TIFFBAG,"SITTON PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",300520,41530,Sitton Peak,CA,00024000,7.5X7.5 GRID,1954,-117.5,33.5,-117.375,33.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sitton Peak_300520_1954_24000_bag.zip
5791281,SITTON PEAK CA HISTMAP TIFFBAG,"SITTON PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1974",300519,41530,Sitton Peak,CA,00024000,7.5X7.5 GRID,1974,-117.5,33.5,-117.375,33.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sitton Peak_300519_1974_24000_bag.zip
5791280,SITTON PEAK CA HISTMAP TIFFBAG,"SITTON PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",300518,41530,Sitton Peak,CA,00024000,7.5X7.5 GRID,1954,-117.5,33.5,-117.375,33.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sitton Peak_300518_1954_24000_bag.zip
5791279,SITTON PEAK CA HISTMAP TIFFBAG,"SITTON PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",300517,41530,Sitton Peak,CA,00024000,7.5X7.5 GRID,1954,-117.5,33.5,-117.375,33.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sitton Peak_300517_1954_24000_bag.zip
5791278,SITTON PEAK CA HISTMAP TIFFBAG,"SITTON PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1997",295220,41530,Sitton Peak,CA,00024000,7.5X7.5 GRID,1997,-117.5,33.5,-117.375,33.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sitton Peak_295220_1997_24000_bag.zip
5791277,SITTON PEAK CA HISTMAP TIFFBAG,"SITTON PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",295219,41530,Sitton Peak,CA,00024000,7.5X7.5 GRID,1954,-117.5,33.5,-117.375,33.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Sitton Peak_295219_1954_24000_bag.zip
5871776,NATIONAL CITY CA HISTMAP TIFFBAG,"NATIONAL CITY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1944",296337,31388,National City,CA,00031680,7.5X7.5 GRID,1944,-117.125,32.625,-117,32.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_National City_296337_1944_31680_bag.zip
5876303,NATIONAL CITY CA HISTMAP TIFFBAG,"NATIONAL CITY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1967",293432,31388,National City,CA,00024000,7.5X7.5 GRID,1967,-117.125,32.625,-117,32.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_National City_293432_1967_24000_bag.zip
5876302,NATIONAL CITY CA HISTMAP TIFFBAG,"NATIONAL CITY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1967",293431,31388,National City,CA,00024000,7.5X7.5 GRID,1967,-117.125,32.625,-117,32.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_National City_293431_1967_24000_bag.zip
5876301,NATIONAL CITY CA HISTMAP TIFFBAG,"NATIONAL CITY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1967",293430,31388,National City,CA,00024000,7.5X7.5 GRID,1967,-117.125,32.625,-117,32.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_National City_293430_1967_24000_bag.zip
5876300,NATIONAL CITY CA HISTMAP TIFFBAG,"NATIONAL CITY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1953",293429,31388,National City,CA,00024000,7.5X7.5 GRID,1953,-117.125,32.625,-117,32.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_National City_293429_1953_24000_bag.zip
5876299,NATIONAL CITY CA HISTMAP TIFFBAG,"NATIONAL CITY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1953",293428,31388,National City,CA,00024000,7.5X7.5 GRID,1953,-117.125,32.625,-117,32.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_National City_293428_1953_24000_bag.zip
5876298,NATIONAL CITY CA HISTMAP TIFFBAG,"NATIONAL CITY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1996",293427,31388,National City,CA,00024000,7.5X7.5 GRID,1996,-117.125,32.625,-117,32.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_National City_293427_1996_24000_bag.zip
5803879,SIBERIA CA HISTMAP TIFFBAG,"SIBERIA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1985",295197,41240,Siberia,CA,00024000,7.5X7.5 GRID,1985,-116,34.625,-115.875,34.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Siberia_295197_1985_24000_bag.zip
5877890,LITTLE GLASS MOUNTAIN CA HISTMAP TIFFBAG,"LITTLE GLASS MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1998",292350,25967,Little Glass Mountain,CA,00024000,7.5X7.5 GRID,1998,-121.75,41.5,-121.625,41.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Little Glass Mountain_292350_1998_24000_bag.zip
5877889,LITTLE GLASS MOUNTAIN CA HISTMAP TIFFBAG,"LITTLE GLASS MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1988",292349,25967,Little Glass Mountain,CA,00024000,7.5X7.5 GRID,1988,-121.75,41.5,-121.625,41.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Little Glass Mountain_292349_1988_24000_bag.zip
5871419,LAYTON SPRING CA HISTMAP TIFFBAG,"LAYTON SPRING, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1984",292218,25179,Layton Spring,CA,00024000,7.5X7.5 GRID,1984,-117.25,35.625,-117.125,35.75,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Layton Spring_292218_1984_24000_bag.zip
5867196,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",293619,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1959,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293619_1959_24000_bag.zip
5867195,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",293618,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1959,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293618_1959_24000_bag.zip
5867194,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",293617,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1959,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293617_1959_24000_bag.zip
5867193,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",293616,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1959,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293616_1959_24000_bag.zip
5867192,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",293615,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1959,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293615_1959_24000_bag.zip
5867191,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",293614,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1959,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293614_1959_24000_bag.zip
5867190,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1949",293613,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1949,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293613_1949_24000_bag.zip
5867189,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1947",293612,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1947,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_293612_1947_24000_bag.zip
5867188,OAKLAND EAST CA HISTMAP TIFFBAG,"OAKLAND EAST, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1997",102314,32794,Oakland East,CA,00024000,7.5X7.5 GRID,1997,-122.25,37.75,-122.125,37.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Oakland East_102314_1997_24000_bag.zip
5882428,EYLAR MOUNTAIN CA HISTMAP TIFFBAG,"EYLAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1955",303060,14751,Eylar Mountain,CA,00024000,7.5X7.5 GRID,1955,-121.625,37.375,-121.5,37.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Eylar Mtn_303060_1955_24000_bag.zip
